C11,C21,C31,C12,C22,C32,C13,C23,C33,dens
0.47108348,0.097586638,1.6627212e-14,0.097586638,0.47001645,1.736404e-14,1.7442002e-14,1.664727e-14,0.090713619,0.6528
0.73806821,0.21242576,2.2319567e-14,0.21242576,0.80391665,2.1975309e-14,2.2222842e-14,2.1606744e-14,0.24009939,0.864
1.0718436,0.32193468,2.5824552e-14,0.32193468,1.0780893,2.6268864e-14,2.5542405e-14,2.6987436e-14,0.37561466,0.9888
1.0988969,0.32966906,2.7044575e-14,0.32966906,1.0988969,2.6295524e-14,2.4560936e-14,2.4221209e-14,0.3846139,1
1.0989011,0.32967033,2.6078494e-14,0.32967033,1.0989011,2.6153424e-14,2.6215303e-14,2.532489e-14,0.38461538,1
1.0989011,0.32967033,2.6542509e-14,0.32967033,1.0989011,2.6090985e-14,2.5225647e-14,2.6328614e-14,0.38461538,1
1.0989011,0.32967033,2.5945018e-14,0.32967033,1.0989011,2.586884e-14,2.5929804e-14,2.8590797e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.16338908,0.025040515,1.125645e-14,0.025040515,0.31826335,1.0680285e-14,1.0876376e-14,1.1165886e-14,0.014866258,0.4288
0.16338908,0.025040515,1.1136845e-14,0.025040515,0.31826335,1.1188456e-14,1.1272655e-14,1.1384279e-14,0.014866258,0.4288
0.16338908,0.025040515,1.0794428e-14,0.025040515,0.31826335,1.1288503e-14,1.1260018e-14,1.1246243e-14,0.014866258,0.4288
0.16338916,0.025040532,1.1138402e-14,0.025040532,0.31826341,1.095922e-14,1.1121794e-14,1.0222882e-14,0.014866271,0.4288
0.16339694,0.025042161,1.1320265e-14,0.025042161,0.31826958,1.0617506e-14,1.1148643e-14,1.1105096e-14,0.014867557,0.4288
0.16414341,0.025198572,1.0719862e-14,0.025198572,0.3188614,1.1032196e-14,1.0893599e-14,1.0869579e-14,0.014991239,0.4288
0.20757803,0.035039853,1.1915599e-14,0.035039853,0.35486157,1.2800386e-14,1.2200152e-14,1.2247542e-14,0.023301705,0.4736
0.3935345,0.09185909,1.7017077e-14,0.09185909,0.52834853,1.6029138e-14,1.7184787e-14,1.7004035e-14,0.083491599,0.6528
0.60359246,0.17241001,2.1490029e-14,0.17241001,0.73585379,2.0445943e-14,2.1115412e-14,2.1093287e-14,0.18625624,0.8096
0.82055094,0.25255101,2.4570738e-14,0.25255101,0.94057073,2.4276247e-14,2.4371584e-14,2.3676129e-14,0.29466084,0.9232
1.0749777,0.32296102,2.5653281e-14,0.32296102,1.0836638,2.6242505e-14,2.6510959e-14,2.6055886e-14,0.37700062,0.9904
1.0988968,0.32966905,2.6439042e-14,0.32966905,1.0988968,2.5537742e-14,2.6468551e-14,2.5043729e-14,0.38461389,1
1.0989011,0.32967033,2.646883e-14,0.32967033,1.0989011,2.6813696e-14,2.6726907e-14,2.5103556e-14,0.38461538,1
1.0989011,0.32967033,2.7366185e-14,0.32967033,1.0989011,2.7030378e-14,2.5823535e-14,2.4893139e-14,0.38461538,1
1.0989011,0.32967033,2.6234858e-14,0.32967033,1.0989011,2.5841573e-14,2.5626045e-14,2.8235519e-14,0.38461538,1
0.38058377,0.083366202,1.7504982e-14,0.083366202,0.52622954,1.711716e-14,1.6418885e-14,1.6715576e-14,0.059082404,0.6448
0.38058377,0.083366202,1.6789811e-14,0.083366202,0.52622954,1.7352153e-14,1.6837389e-14,1.6286004e-14,0.059082404,0.6448
0.38058377,0.083366202,1.6769797e-14,0.083366202,0.52622954,1.7593623e-14,1.6149486e-14,1.6177228e-14,0.059082404,0.6448
0.3805838,0.083366208,1.7064591e-14,0.083366208,0.52622954,1.6550649e-14,1.6854357e-14,1.7453695e-14,0.059082409,0.6448
0.38058669,0.083366757,1.6238878e-14,0.083366757,0.52622989,1.6229039e-14,1.7167599e-14,1.7547515e-14,0.059082814,0.6448
0.38086537,0.083419597,1.6743806e-14,0.083419597,0.52626357,1.7287683e-14,1.5876066e-14,1.6660204e-14,0.059121924,0.6448
0.40114161,0.087269768,1.6636358e-14,0.087269768,0.52893914,1.6552843e-14,1.6281647e-14,1.6759864e-14,0.062091007,0.6544
0.58105726,0.12750161,1.8483583e-14,0.12750161,0.58115444,1.8841138e-14,1.9283851e-14,1.9105808e-14,0.10788243,0.7328
1.0892758,0.32673471,2.5240415e-14,0.32673471,1.0891511,2.4815353e-14,2.5865741e-14,2.5747022e-14,0.38118706,1
1.0988996,0.32966989,2.5642468e-14,0.32966989,1.0988996,2.6602476e-14,2.5742333e-14,2.6204255e-14,0.38461487,1
1.0989011,0.32967033,2.6490337e-14,0.32967033,1.0989011,2.5902624e-14,2.6509758e-14,2.6755881e-14,0.38461538,1
1.0989011,0.32967033,2.4968219e-14,0.32967033,1.0989011,2.5627567e-14,2.5265951e-14,2.657607e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.30699808,0.027542018,1.1543735e-14,0.027542018,0.19638972,1.0605763e-14,1.2023534e-14,1.1328021e-14,0.012369436,0.4336
0.30699808,0.027542018,1.0765717e-14,0.027542018,0.19638972,1.1019425e-14,1.1282263e-14,1.1662102e-14,0.012369436,0.4336
0.30699808,0.027542018,1.1280885e-14,0.027542018,0.19638972,1.1351564e-14,1.0978174e-14,1.1301539e-14,0.012369436,0.4336
0.30699833,0.027542036,1.0794652e-14,0.027542036,0.19638973,1.1696739e-14,1.0632327e-14,1.1464855e-14,0.01236944,0.4336
0.30702218,0.027543783,1.1119238e-14,0.027543783,0.19639004,1.1273707e-14,1.107544e-14,1.1071873e-14,0.012369794,0.4336
0.30919456,0.027701679,1.1567947e-14,0.027701679,0.19641972,1.0626074e-14,1.1432299e-14,1.0936359e-14,0.012402876,0.4336
0.36663136,0.031370083,1.324883e-14,0.031370083,0.19826507,1.2268323e-14,1.2264678e-14,1.2115158e-14,0.013831096,0.4784
0.56710207,0.060848594,1.7611646e-14,0.060848594,0.28139893,1.6297228e-14,1.663832e-14,1.6307852e-14,0.047940386,0.6512
0.98569337,0.27562121,2.4618135e-14,0.27562121,0.9207477,2.4083536e-14,2.3811508e-14,2.4011502e-14,0.32398486,0.9472
1.0988414,0.3296524,2.5830988e-14,0.3296524,1.0988413,2.5794522e-14,2.7535629e-14,2.5756839e-14,0.38459447,1
1.0989011,0.32967033,2.6062583e-14,0.32967033,1.0989011,2.5951907e-14,2.5871148e-14,2.5817247e-14,0.38461538,1
1.0989011,0.32967033,2.6020492e-14,0.32967033,1.0989011,2.5402402e-14,2.5560528e-14,2.6494769e-14,0.38461538,1
1.0989011,0.32967033,2.6188791e-14,0.32967033,1.0989011,2.6338975e-14,2.7056427e-14,2.7508053e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.30033095,0.026846463,1.0569021e-14,0.026846463,0.19521742,1.0475065e-14,1.1816453e-14,1.0472885e-14,0.012284086,0.4224
0.30033095,0.026846463,1.0769134e-14,0.026846463,0.19521742,1.04396e-14,1.0948048e-14,1.0780397e-14,0.012284086,0.4224
0.30033095,0.026846463,1.0381993e-14,0.026846463,0.19521742,1.0405204e-14,1.0880636e-14,1.0099504e-14,0.012284086,0.4224
0.3003311,0.026846476,1.0509968e-14,0.026846476,0.19521744,1.1625866e-14,1.1426307e-14,1.0305238e-14,0.012284091,0.4224
0.30034554,0.026847748,1.0839262e-14,0.026847748,0.19521891,1.0922049e-14,1.0578328e-14,1.0720328e-14,0.012284577,0.4224
0.30170689,0.026967758,1.1173866e-14,0.026967758,0.19536076,1.0924347e-14,1.0863671e-14,1.0437863e-14,0.012331165,0.4224
0.35541357,0.032534804,1.214317e-14,0.032534804,0.20718441,1.2721203e-14,1.1712539e-14,1.2165197e-14,0.015591192,0.4624
0.54808338,0.082306114,1.730171e-14,0.082306114,0.38549777,1.6652535e-14,1.7473843e-14,1.8071826e-14,0.067934556,0.664
0.80904021,0.18714676,2.224105e-14,0.18714676,0.68508303,2.2628007e-14,2.4055465e-14,2.3631164e-14,0.21173501,0.864
1.0660577,0.31332134,2.5482117e-14,0.31332134,1.0398423,2.5757501e-14,2.6688319e-14,2.4545023e-14,0.36677996,0.984
1.0988885,0.32966656,2.5733597e-14,0.32966656,1.0988885,2.5921159e-14,2.6842652e-14,2.5734842e-14,0.38461099,1
1.0989011,0.32967033,2.6821057e-14,0.32967033,1.0989011,2.6090285e-14,2.5714681e-14,2.6015801e-14,0.38461538,1
1.0989011,0.32967033,2.5979943e-14,0.32967033,1.0989011,2.6154545e-14,2.6268114e-14,2.6564964e-14,0.38461538,1
1.0989011,0.32967033,2.6219365e-14,0.32967033,1.0989011,2.6678559e-14,2.5838382e-14,2.770107e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.37527086,0.080595053,1.6633372e-14,0.080595053,0.51340489,1.5794827e-14,1.6433057e-14,1.7413076e-14,0.056067311,0.64
0.37527086,0.080595053,1.5772597e-14,0.080595053,0.51340489,1.5878762e-14,1.6519313e-14,1.6714517e-14,0.056067311,0.64
0.37527086,0.080595053,1.6386284e-14,0.080595053,0.51340489,1.5736348e-14,1.5946755e-14,1.5837907e-14,0.056067311,0.64
0.3752709,0.080595059,1.555102e-14,0.080595059,0.51340489,1.6410949e-14,1.6857218e-14,1.6669609e-14,0.056067316,0.64
0.3752745,0.080595695,1.6700156e-14,0.080595695,0.51340526,1.6212609e-14,1.7012084e-14,1.6956903e-14,0.056067738,0.64
0.37562097,0.080656834,1.6370335e-14,0.080656834,0.51344091,1.6864498e-14,1.6239468e-14,1.6188687e-14,0.056108441,0.64
0.3997808,0.084931933,1.6806113e-14,0.084931933,0.51624982,1.6115834e-14,1.7121424e-14,1.6750434e-14,0.059096432,0.6464
0.58999399,0.12857525,1.8968586e-14,0.12857525,0.58413377,1.901063e-14,1.9075192e-14,1.9479466e-14,0.11024043,0.7328
1.0787388,0.32353679,2.527647e-14,0.32353679,1.0791691,2.6069196e-14,2.5800616e-14,2.4803052e-14,0.3774152,1
1.0988962,0.32966887,2.6419151e-14,0.32966887,1.0988962,2.5337709e-14,2.6141267e-14,2.6708249e-14,0.38461368,1
1.0989011,0.32967033,2.4862159e-14,0.32967033,1.0989011,2.5892333e-14,2.6288013e-14,2.8226837e-14,0.38461538,1
1.0989011,0.32967033,2.6167408e-14,0.32967033,1.0989011,2.5657731e-14,2.5224325e-14,2.6466559e-14,0.38461538,1
1.0989011,0.32967033,2.5292306e-14,0.32967033,1.0989011,2.6940972e-14,2.652481e-14,2.9372389e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.16348582,0.025055295,1.1131948e-14,0.025055295,0.31826561,1.046001e-14,1.1189172e-14,1.0626883e-14,0.014870454,0.4288
0.16348582,0.025055295,1.1136224e-14,0.025055295,0.31826561,1.0815762e-14,1.1278907e-14,1.1046841e-14,0.014870454,0.4288
0.16348583,0.025055296,1.1061698e-14,0.025055296,0.31826561,1.0719597e-14,1.128781e-14,1.1730769e-14,0.014870455,0.4288
0.16348677,0.025055438,1.1675634e-14,0.025055438,0.31826564,1.0915749e-14,1.0938962e-14,1.0785343e-14,0.014870538,0.4288
0.16357706,0.025069105,1.0875545e-14,0.025069105,0.3182683,1.0957079e-14,1.1150726e-14,1.1171362e-14,0.014878591,0.4288
0.17125483,0.026229455,1.1083715e-14,0.026229455,0.31850077,1.1040608e-14,1.1870811e-14,1.1474156e-14,0.015584594,0.4288
0.28115911,0.042846896,1.2668391e-14,0.042846896,0.32547821,1.2046426e-14,1.2980808e-14,1.2852154e-14,0.029253981,0.4816
0.49716959,0.094688552,1.630383e-14,0.094688552,0.43227122,1.6226029e-14,1.7029454e-14,1.6571817e-14,0.08851134,0.6448
0.80964957,0.23583173,2.2763632e-14,0.23583173,0.85350653,2.2620284e-14,2.363109e-14,2.2943169e-14,0.27251491,0.8896
1.0972145,0.32916572,2.5632965e-14,0.32916572,1.0972384,2.6598037e-14,2.6085516e-14,2.5660794e-14,0.38402532,1
1.0989009,0.32967027,2.6007125e-14,0.32967027,1.0989009,2.5416386e-14,2.5664888e-14,2.7361799e-14,0.38461532,1
1.0989011,0.32967033,2.6572011e-14,0.32967033,1.0989011,2.5851477e-14,2.5178596e-14,2.5103632e-14,0.38461538,1
1.0989011,0.32967033,2.5655025e-14,0.32967033,1.0989011,2.5682223e-14,2.4014544e-14,2.6127328e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.16338908,0.025040515,1.1101944e-14,0.025040515,0.31826335,1.1201013e-14,1.1092252e-14,1.1329948e-14,0.014866258,0.4288
0.16338908,0.025040515,1.1266997e-14,0.025040515,0.31826335,1.105165e-14,1.130661e-14,1.1327504e-14,0.014866258,0.4288
0.16338908,0.025040515,1.0495635e-14,0.025040515,0.31826335,1.0981331e-14,1.1000018e-14,1.1684507e-14,0.014866258,0.4288
0.16338923,0.02504054,1.1161593e-14,0.02504054,0.31826338,1.1986788e-14,1.1649448e-14,1.0872548e-14,0.014866278,0.4288
0.16340366,0.025042947,1.1165738e-14,0.025042947,0.31826644,1.1112453e-14,1.0787999e-14,1.0807456e-14,0.014868185,0.4288
0.16477647,0.025272283,1.121791e-14,0.025272283,0.31856041,1.0911073e-14,1.0995877e-14,1.1311626e-14,0.015050542,0.4288
0.22563693,0.036585673,1.2283038e-14,0.036585673,0.33985325,1.239738e-14,1.2062728e-14,1.2251902e-14,0.024978528,0.4688
0.42197612,0.095671349,1.7216804e-14,0.095671349,0.51396563,1.7230031e-14,1.7321019e-14,1.6509822e-14,0.087700077,0.6528
0.64636129,0.18471264,2.0862896e-14,0.18471264,0.75409137,2.0761793e-14,2.1933236e-14,2.1449464e-14,0.20216113,0.8256
0.88652885,0.27246132,2.4574359e-14,0.27246132,0.98531787,2.5627211e-14,2.4856297e-14,2.460996e-14,0.32065018,0.944
1.0975677,0.32927298,2.6723097e-14,0.32927298,1.0976174,2.7498875e-14,2.6460345e-14,2.7323095e-14,0.38415091,1
1.098901,0.32967029,2.6405727e-14,0.32967029,1.098901,2.5612986e-14,2.6914798e-14,2.5232642e-14,0.38461533,1
1.0989011,0.32967033,2.6665965e-14,0.32967033,1.0989011,2.6118341e-14,2.5607051e-14,2.6311569e-14,0.38461538,1
1.0989011,0.32967033,2.5974977e-14,0.32967033,1.0989011,2.5290947e-14,2.4559966e-14,2.8214012e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.38058263,0.08336578,1.6219571e-14,0.08336578,0.52622788,1.6426903e-14,1.6182332e-14,1.6429036e-14,0.05908193,0.6448
0.38058263,0.08336578,1.7118553e-14,0.08336578,0.52622788,1.5958895e-14,1.6789144e-14,1.5329874e-14,0.05908193,0.6448
0.38058263,0.08336578,1.6182038e-14,0.08336578,0.52622788,1.6764454e-14,1.6408466e-14,1.6970887e-14,0.05908193,0.6448
0.38058266,0.083365785,1.6230418e-14,0.083365785,0.52622788,1.6184562e-14,1.7112043e-14,1.5502123e-14,0.059081934,0.6448
0.38058554,0.083366334,1.7062431e-14,0.083366334,0.52622824,1.5928048e-14,1.622286e-14,1.6611556e-14,0.059082341,0.6448
0.38086362,0.083419155,1.6596978e-14,0.083419155,0.52626207,1.667644e-14,1.666485e-14,1.7143294e-14,0.059121523,0.6448
0.40109881,0.087268668,1.6319124e-14,0.087268668,0.52894978,1.7011799e-14,1.6889375e-14,1.6927783e-14,0.062096822,0.6544
0.58071156,0.12748639,2.0111384e-14,0.12748639,0.58125281,1.8087925e-14,1.8774423e-14,1.9313984e-14,0.1079157,0.7328
1.0890695,0.32667135,2.5474518e-14,0.32667135,1.0889443,2.5814427e-14,2.6044637e-14,2.497912e-14,0.38111279,1
1.0988996,0.32966987,2.6366786e-14,0.32966987,1.0988996,2.6646788e-14,2.6367811e-14,2.6538951e-14,0.38461485,1
1.0989011,0.32967033,2.6309437e-14,0.32967033,1.0989011,2.6728841e-14,2.568203e-14,2.6855612e-14,0.38461538,1
1.0989011,0.32967033,2.6680662e-14,0.32967033,1.0989011,2.7647218e-14,2.5559479e-14,2.8277363e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.30033095,0.026846463,1.0762946e-14,0.026846463,0.19521742,1.0706287e-14,1.1039888e-14,1.0972795e-14,0.012284086,0.4224
0.30033095,0.026846463,1.0918238e-14,0.026846463,0.19521742,1.0025567e-14,1.1308999e-14,1.1088918e-14,0.012284086,0.4224
0.30033095,0.026846463,1.1237201e-14,0.026846463,0.19521742,1.0094673e-14,1.0694351e-14,1.1135418e-14,0.012284086,0.4224
0.30033115,0.026846479,1.0627035e-14,0.026846479,0.19521743,1.1206731e-14,1.0729614e-14,1.1938632e-14,0.01228409,0.4224
0.30035017,0.026848013,1.1346797e-14,0.026848013,0.19521828,1.0732661e-14,1.1105049e-14,9.7667842e-15,0.0122845,0.4224
0.3021114,0.026989743,1.0953964e-14,0.026989743,0.19530001,1.087198e-14,1.0724083e-14,1.0781627e-14,0.012323541,0.4224
0.35882238,0.031813567,1.2413831e-14,0.031813567,0.20196391,1.1980178e-14,1.1949157e-14,1.219917e-14,0.0147419,0.4672
0.55573426,0.078156621,1.7284238e-14,0.078156621,0.36329583,1.7875541e-14,1.713955e-14,1.6409519e-14,0.064456832,0.6608
0.84645054,0.20094754,2.2772939e-14,0.20094754,0.71432916,2.3070724e-14,2.2195641e-14,2.4441641e-14,0.23240833,0.8848
1.0899749,0.3265232,2.5699721e-14,0.3265232,1.0880915,2.5285579e-14,2.6317841e-14,2.6196714e-14,0.38094628,0.9968
1.0988998,0.32966993,2.5754949e-14,0.32966993,1.0988998,2.6061345e-14,2.6489547e-14,2.5010801e-14,0.38461492,1
1.0989011,0.32967033,2.5921334e-14,0.32967033,1.0989011,2.7633751e-14,2.5433766e-14,2.6303684e-14,0.38461538,1
1.0989011,0.32967033,2.5716155e-14,0.32967033,1.0989011,2.5819791e-14,2.5608193e-14,2.5756673e-14,0.38461538,1
1.0989011,0.32967033,2.6408503e-14,0.32967033,1.0989011,2.6538605e-14,2.5616546e-14,2.6363286e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.38058084,0.083365115,1.6366321e-14,0.083365115,0.52622528,1.715787e-14,1.6960808e-14,1.6917391e-14,0.059081184,0.6448
0.38058084,0.083365115,1.6738959e-14,0.083365115,0.52622528,1.7024312e-14,1.7457902e-14,1.6884834e-14,0.059081184,0.6448
0.38058084,0.083365115,1.693376e-14,0.083365115,0.52622528,1.6549594e-14,1.6983289e-14,1.6696977e-14,0.059081184,0.6448
0.38058087,0.083365121,1.6530304e-14,0.083365121,0.52622528,1.6794341e-14,1.6504752e-14,1.6375833e-14,0.059081188,0.6448
0.38058375,0.083365669,1.6669497e-14,0.083365669,0.52622563,1.7085075e-14,1.6876115e-14,1.6036554e-14,0.059081595,0.6448
0.38086117,0.083418472,1.7016183e-14,0.083418472,0.52625964,1.5277869e-14,1.7514306e-14,1.7408664e-14,0.059120859,0.6448
0.40105185,0.087267436,1.7231443e-14,0.087267436,0.52896118,1.6661723e-14,1.7458497e-14,1.6631842e-14,0.062103194,0.6544
0.58032793,0.12747252,1.8547e-14,0.12747252,0.58137936,1.849862e-14,1.9020552e-14,1.9166951e-14,0.1079589,0.7328
1.0888207,0.32659498,2.602577e-14,0.32659498,1.0886955,2.5467831e-14,2.6245508e-14,2.6037813e-14,0.38102324,1
1.0988995,0.32966984,2.690823e-14,0.32966984,1.0988995,2.7302286e-14,2.5454393e-14,2.7292594e-14,0.38461482,1
1.0989011,0.32967033,2.5497185e-14,0.32967033,1.0989011,2.62806e-14,2.5584649e-14,2.6569177e-14,0.38461538,1
1.0989011,0.32967033,2.5412593e-14,0.32967033,1.0989011,2.5134983e-14,2.5453119e-14,3.0185442e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.16338919,0.025040532,1.0747366e-14,0.025040532,0.31826335,1.0157269e-14,1.1304968e-14,1.0815585e-14,0.014866263,0.4288
0.16338919,0.025040532,1.1196147e-14,0.025040532,0.31826335,1.1185561e-14,1.093222e-14,1.1438225e-14,0.014866263,0.4288
0.16338919,0.025040532,1.1009273e-14,0.025040532,0.31826335,1.1011601e-14,1.0852078e-14,1.0916406e-14,0.014866263,0.4288
0.16338976,0.025040619,1.1042772e-14,0.025040619,0.31826337,1.0587687e-14,1.1582926e-14,1.1141104e-14,0.014866318,0.4288
0.16344471,0.025048976,1.094996e-14,0.025048976,0.31826545,1.1337068e-14,1.12325e-14,1.0708427e-14,0.014871661,0.4288
0.16837298,0.025798256,1.1277684e-14,0.025798256,0.31845694,1.1613089e-14,1.1592104e-14,1.0919755e-14,0.015359819,0.4288
0.26655713,0.041126463,1.180946e-14,0.041126463,0.32701327,1.2312912e-14,1.2196629e-14,1.2196316e-14,0.028229177,0.4816
0.47807468,0.097111282,1.709694e-14,0.097111282,0.46084858,1.724557e-14,1.7231208e-14,1.5903805e-14,0.09045141,0.648
0.75463157,0.21770728,2.2441968e-14,0.21770728,0.814662,2.2305336e-14,2.2282959e-14,2.2842372e-14,0.24750738,0.8656
1.0849299,0.3255915,2.5286071e-14,0.3255915,1.0868465,2.7002493e-14,2.6080129e-14,2.5696445e-14,0.37982981,0.9968
1.0988993,0.32966978,2.6821746e-14,0.32966978,1.0988993,2.6685343e-14,2.698388e-14,2.5584576e-14,0.38461474,1
1.0989011,0.32967033,2.6792081e-14,0.32967033,1.0989011,2.6662905e-14,2.6341963e-14,2.6286366e-14,0.38461538,1
1.0989011,0.32967033,2.6629931e-14,0.32967033,1.0989011,2.6081393e-14,2.4877901e-14,2.5818238e-14,0.38461538,1
1.0989011,0.32967033,2.6607033e-14,0.32967033,1.0989011,2.6180147e-14,2.6286661e-14,2.6411294e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.19313353,0.029555929,1.1346703e-14,0.029555929,0.3189522,1.1472737e-14,1.1734461e-14,1.2154815e-14,0.016472324,0.44
0.19313353,0.029555929,1.1567859e-14,0.029555929,0.3189522,1.2105989e-14,1.1080412e-14,1.0773914e-14,0.016472324,0.44
0.19313353,0.02955593,1.128396e-14,0.02955593,0.3189522,1.1314085e-14,1.185152e-14,1.1447789e-14,0.016472325,0.44
0.1931341,0.029556014,1.134295e-14,0.029556014,0.31895222,1.1994963e-14,1.1849e-14,1.0859174e-14,0.016472396,0.44
0.19318914,0.029564113,1.1744378e-14,0.029564113,0.31895387,1.174958e-14,1.127046e-14,1.0617733e-14,0.016479236,0.44
0.19814187,0.030291536,1.0989041e-14,0.030291536,0.31910463,1.1802761e-14,1.092026e-14,1.1275311e-14,0.017096289,0.44
0.29725068,0.044739078,1.2432532e-14,0.044739078,0.32456552,1.3212259e-14,1.3034737e-14,1.2839841e-14,0.030250155,0.4944
0.51620978,0.091293466,1.6328012e-14,0.091293466,0.40324541,1.6656594e-14,1.6388399e-14,1.6760543e-14,0.084919699,0.6432
0.8936165,0.26386899,2.3722215e-14,0.26386899,0.91591611,2.3897331e-14,2.3902044e-14,2.3695462e-14,0.30786005,0.9168
1.0987297,0.32961891,2.619191e-14,0.32961891,1.0987298,2.6658951e-14,2.7115473e-14,2.4985845e-14,0.38455538,1
1.0989011,0.32967032,2.565231e-14,0.32967032,1.0989011,2.7275071e-14,2.5502182e-14,2.6728863e-14,0.38461538,1
1.0989011,0.32967033,2.6411046e-14,0.32967033,1.0989011,2.6428904e-14,2.6458181e-14,2.4872175e-14,0.38461538,1
1.0989011,0.32967033,2.6075925e-14,0.32967033,1.0989011,2.6073088e-14,2.6261557e-14,2.710413e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
1.0989011,0.32967033,2.6011831e-14,0.32967033,1.0989011,2.6674796e-14,2.5387968e-14,2.8851728e-14,0.38461538,1
0.16343092,0.025046907,1.0902705e-14,0.025046907,0.31826433,1.1111387e-14,1.0948689e-14,1.1152915e-14,0.014868072,0.4288
0.16343092,0.025046907,1.1419088e-14,0.025046907,0.31826433,1.0604922e-14,1.1251834e-14,1.0889412e-14,0.014868072,0.4288
0.16343093,0.025046908,1.1114439e-14,0.025046908,0.31826433,1.0289162e-14,1.0978834e-14,1.0538328e-14,0.014868073,0.4288
0.16343181,0.025047042,1.0748232e-14,0.025047042,0.31826435,1.1051663e-14,1.1355445e-14,1.1293439e-14,0.014868152,0.4288
0.16351684,0.025059918,1.140298e-14,0.025059918,0.31826692,1.1262601e-14,1.1249653e-14,1.0913003e-14,0.014875807,0.4288
0.17080424,0.026161863,1.1384322e-14,0.026161863,0.31849267,1.1488275e-14,1.1058077e-14,1.1533501e-14,0.015551089,0.4288
0.27937778,0.042638018,1.3076323e-14,0.042638018,0.32562692,1.1795628e-14,1.2514014e-14,1.190761e-14,0.029132633,0.4816
0.49485614,0.095059755,1.6196461e-14,0.095059755,0.43592106,1.7820958e-14,1.6681641e-14,1.7280228e-14,0.088844866,0.6464
0.80191472,0.23324273,2.2912838e-14,0.23324273,0.84782762,2.3194486e-14,2.4038846e-14,2.4113847e-14,0.26901931,0.8864
1.0966868,0.32900859,2.5785093e-14,0.32900859,1.0967305,2.5055584e-14,2.6298659e-14,2.5895876e-14,0.3838411,1
1.0989009,0.32967026,2.6767892e-14,0.32967026,1.0989009,2.6219798e-14,2.6244628e-14,2.591306e-14,0.3846153,1
1.0989011,0.32967033,2.5721257e-14,0.32967033,1.0989011,2.6186198e-14,2.6537743e-14,2.6355851e-14,0.38461538,1
1.0989011,0.32967033,2.5850998e-14,0.32967033,1.0989011,2.5677793e-14,2.6667878e-14,2.8990321e-14,0.38461538,1
